ID,NAME,PRICE,NEIGHBOURHOOD,PRICE_CATEGORY
3561108,115 year old cottage in Roosevelt,139.00,Roosevelt,NORMAL PRICE
5310503,Shared Roosevelt Room,33.00,Roosevelt,NORMAL PRICE
4820795,Charming 1 BR Roosevelt Apartment,129.00,Roosevelt,NORMAL PRICE
4664312,We own chickens!,59.00,Roosevelt,NORMAL PRICE
2804399,Master Bedroom Suite (2 rooms),90.00,Roosevelt,NORMAL PRICE
9733835,Stylish Craftsman House - Ravenna!,150.00,Roosevelt,NORMAL PRICE
9888395,Colorful Home near Greenlake,94.00,Roosevelt,NORMAL PRICE
7201336,Sleep in a Artists' workroom/studio,39.00,Roosevelt,NORMAL PRICE
4180905,1 Bdrm Modern Apt w/Great Location!,125.00,Lower Queen Anne,NORMAL PRICE
6603061,Perfect Apt. Next to Kerry Park,65.00,Lower Queen Anne,NORMAL PRICE
8606766,1 bd/full bath near Seattle Center,110.00,Lower Queen Anne,NORMAL PRICE
5163047,Private Room near Space Needle,75.00,Lower Queen Anne,NORMAL PRICE
8578023,Classic Queen Anne Condo,100.00,Queen Anne,NORMAL PRICE
9939038,BRAND NEW TOP FLOOR CITY CENTER,99.00,Lower Queen Anne,NORMAL PRICE
9061048,Top floor Studio w/ Old World Charm,103.00,Lower Queen Anne,NORMAL PRICE
7603457,Walking Distance to Space Needle,105.00,Lower Queen Anne,NORMAL PRICE
5362889,2 BR 1 Block To Key Arena & Needle!,175.00,Lower Queen Anne,NORMAL PRICE
7885859,"Cozy 2BR/2BA, Space Needle View",275.00,Lower Queen Anne,HIGH PRICE
544433,"8, Sparkling Seattle Center ",95.00,Lower Queen Anne,NORMAL PRICE
5252515,Modern 2 Bd 2 Bath -Lower QueenAnne,200.00,Lower Queen Anne,NORMAL PRICE
1622794,Airstream in the heart of the city.,145.00,Lower Queen Anne,NORMAL PRICE
9171373,Sweet flat in the heart of Seattle,145.00,Lower Queen Anne,NORMAL PRICE
8423118,Beautiful 760 sq foot AVA apartment,96.00,Lower Queen Anne,NORMAL PRICE
6248083,"""The"" Post Card View for You.",498.00,Lower Queen Anne,HIGH PRICE
7932696,Rustic Refuge. Clean apartment,110.00,Lower Queen Anne,NORMAL PRICE
3215404,Great Downtown View from Queen Anne,119.00,Lower Queen Anne,NORMAL PRICE
9522082,The Victorian by the Space Needle,119.00,Lower Queen Anne,NORMAL PRICE
3040278,"Amazing View, Amazing Location",217.00,Lower Queen Anne,HIGH PRICE
9939740,CITY CENTER urban lux CONDO 95 WLKS,99.00,Lower Queen Anne,NORMAL PRICE
1071843,Wake up under the Space Needle,95.00,Lower Queen Anne,NORMAL PRICE
4973204,Queen Anne - Comforts of home,165.00,Lower Queen Anne,NORMAL PRICE
6584984,Seattle near space needle,85.00,Lower Queen Anne,NORMAL PRICE
5261239,"Downtown, steps from the Needle",103.00,Belltown,NORMAL PRICE
8373664,Bright and Sunny  1 bedroom Apt.,115.00,Queen Anne,NORMAL PRICE
6783394,Gorgeous Modern Loft near Downtown,125.00,Interbay,NORMAL PRICE
9332620,Spend Christmas in Seattle!,75.00,,NORMAL PRICE
6727846,"Best location, best deal in Seattle",115.00,Lower Queen Anne,NORMAL PRICE
1321090,"2, Seattle Center Inn",95.00,Lower Queen Anne,NORMAL PRICE
10170744,Puget Suite Luxury Two Bedroom,259.00,Lower Queen Anne,HIGH PRICE
8503720,Chic 1BR 3min walk to space needle,80.00,,NORMAL PRICE
6780670,Quaint vintage apartment,130.00,Lower Queen Anne,NORMAL PRICE
9370738,Sunlit and Roomy,89.00,Queen Anne,NORMAL PRICE
6240501,Cozy Bedroom near Seattle Center,72.00,Queen Anne,NORMAL PRICE
8150145,3BD/3BA Townhouse Near Space Needle,275.00,Lower Queen Anne,HIGH PRICE
8967776,"Updated, Convenient Queen Anne Apt",80.00,Queen Anne,NORMAL PRICE
10000273,Lower Queen Anne w/Needle View 2/2,175.00,,HIGH PRICE
9679301,Private Master Suite,75.00,,NORMAL PRICE
8690491,Homey studio with a sunset view,95.00,Lower Queen Anne,NORMAL PRICE
7678064,Spacious Seattle Center Townhouse,310.00,Lower Queen Anne,NORMAL PRICE
7798575,Shared space near the SpaceNeedle!,38.00,Lower Queen Anne,NORMAL PRICE
4988679,2BD Lower Queen Anne Great View!,189.00,Lower Queen Anne,NORMAL PRICE
6093756,Downtown Seattle Loft + Bonus,205.00,,HIGH PRICE
10108451,Modern Open 1 Bed with Patio,150.00,Lower Queen Anne,HIGH PRICE
8117705,"Central Location, Tree Lined Street",67.00,Lower Queen Anne,NORMAL PRICE
4324917,Cozy bedroom on Queen Anne Hill,72.00,Lower Queen Anne,NORMAL PRICE
8575663,Masterbed/bath with view,119.00,Lower Queen Anne,NORMAL PRICE
8518308,Cozy Bachelor Pad in Queen Anne,97.00,Lower Queen Anne,NORMAL PRICE
5306727,Cozy 1BD in the heart of the city,99.00,Lower Queen Anne,NORMAL PRICE
909102,Bella Vista- Queen Anne Hill,99.00,Lower Queen Anne,NORMAL PRICE
8608525,Private room with landscaped patio,119.00,Lower Queen Anne,NORMAL PRICE
170273,Historic House at Seattle Center,225.00,Lower Queen Anne,NORMAL PRICE
7075913,Beautiful Uptown Neighborhood,100.00,,NORMAL PRICE
481220,Garden Apt. in Historic Sea. House,195.00,Lower Queen Anne,NORMAL PRICE
6961346,Bright clean special Jan/Feb prices,85.00,Lower Queen Anne,NORMAL PRICE
10170577,Puget Suite,149.00,Lower Queen Anne,NORMAL PRICE
7680670,Studio By Seattle Center,119.00,Lower Queen Anne,NORMAL PRICE
7162664,Modern home in heart of the city,220.00,Lower Queen Anne,NORMAL PRICE
4951430,Queen Anne Classic Apartment,125.00,Lower Queen Anne,NORMAL PRICE
7202016,Cute Mid Century near Downtown,75.00,Lower Queen Anne,NORMAL PRICE
5538663,Furnished One Bedroom Space Needle,145.00,Lower Queen Anne,NORMAL PRICE
363064,A min away from Space Needle,90.00,Lower Queen Anne,NORMAL PRICE
7809595,Super close to the Space Needle! :),76.00,Lower Queen Anne,NORMAL PRICE
9094836,Top Floor Condo with Ocean View,150.00,Lower Queen Anne,NORMAL PRICE
3039438,Right in the Middle of the Action!,93.00,Lower Queen Anne,NORMAL PRICE
8847979,Cozy Quiet Studio Lower Queen Anne!,89.00,Lower Queen Anne,NORMAL PRICE
66611,Study Den in Tranquil Setting,65.00,Wedgewood,NORMAL PRICE
7007118,New private apartment in Seattle,100.00,,NORMAL PRICE
5325809,Adorable N. Seattle Townhouse,98.00,Wedgewood,NORMAL PRICE
555182,Artistic Seattle home..whole house,250.00,Wedgewood,HIGH PRICE
66540,Large Tranquil Room in Wedgwood,65.00,Wedgewood,NORMAL PRICE
8098383,large 2 bdrm studio nearUW. PetsOK!,75.00,Wedgewood,NORMAL PRICE
47491,Tranquil Rooms at Maple Creek House,60.00,Wedgewood,NORMAL PRICE
447523,Bedroom in artistic Northwest home,48.00,Wedgewood,NORMAL PRICE
3961077,Bedroom in artistic Northwest home,48.00,,NORMAL PRICE
52525,Maple Creek House in Wedgwood,60.00,Wedgewood,NORMAL PRICE
6811792,Plaza Suites - 2 Bedroom Condo B216,125.00,Maple Leaf,HIGH PRICE
7619727,Charming 3 bedroom home in Seattle,200.00,,HIGH PRICE
7221204,Private North Beach Ocean View Room,85.00,North Beach/Blue Ridge,NORMAL PRICE
6495424,Modern View in North Ballard,75.00,North Beach/Blue Ridge,NORMAL PRICE
2737038,Seattle Water View Cottage,75.00,North Beach/Blue Ridge,NORMAL PRICE
9034515,North Beach Studio Cottage,80.00,,NORMAL PRICE
8147215,2 BR Charming North Beach Home,180.00,North Beach/Blue Ridge,NORMAL PRICE
6376952,Spectacular Beach House in the City,240.00,North Beach/Blue Ridge,HIGH PRICE
10319529,Sunny Sylvan Setting near Ballard,49.00,North Beach/Blue Ridge,NORMAL PRICE
3613516,View Home in North Seattle,275.00,North Beach/Blue Ridge,HIGH PRICE
8780704,Backyard Bungalow,95.00,North Beach/Blue Ridge,NORMAL PRICE
9714078,Sunny Sylvan Setting N. Ballard,108.00,North Beach/Blue Ridge,NORMAL PRICE
6239108,Ballard Private Apartment,75.00,North Beach/Blue Ridge,NORMAL PRICE
8233110,Beautiful 2BR Seattle LakeApartment,171.00,,HIGH PRICE
6438099,Private room with private bath,55.00,Cedar Park,NORMAL PRICE
7219541,A beautiful house with a lake view,80.00,Cedar Park,NORMAL PRICE
4092037,Modern 3 BR home in Seattle,250.00,Cedar Park,HIGH PRICE
475361,NE Seattle Artist Treehouse Suite!,89.00,Cedar Park,NORMAL PRICE
6327662,Cute Bungalow w/ Private Apartment,90.00,Bitter Lake,NORMAL PRICE
9679741,Room in quiet Greenwood home,50.00,Bitter Lake,NORMAL PRICE
6629657,Private room in beautiful home,45.00,,NORMAL PRICE
1340668,"Nice room & patio, 1 block from bus",39.00,Bitter Lake,NORMAL PRICE
8474584,HotelLike with Full Kitchen/Parking,78.00,Greenwood,NORMAL PRICE
7066118,North Seattle Charmer,60.00,Bitter Lake,NORMAL PRICE
4681885,Large house in Greenwood!,65.00,Bitter Lake,NORMAL PRICE
9154462,Charming Bungalow Home,90.00,Bitter Lake,NORMAL PRICE
3689416,"Cozy Cove, Hot tub - private bath",64.00,Bitter Lake,NORMAL PRICE
3263722,3 Bed Greenwood Townhome in Seattle,190.00,Broadview,HIGH PRICE
5309974,North Seattle hideaway,39.00,Bitter Lake,NORMAL PRICE
1793138,Cozy room in Ballard,77.00,Ballard,NORMAL PRICE
8310249,Ballard Private Rm w 2 Twin beds,75.00,Ballard,NORMAL PRICE
8310398,Ballard Private Room w Queen Bed,75.00,Ballard,NORMAL PRICE
158345,Restful Room w/Bath in West Ballard,55.00,Ballard,NORMAL PRICE
173896,Studio Suite with Private Entry,70.00,Ballard,NORMAL PRICE
6759038,Ballard Private Room w Double Bed,85.00,Ballard,NORMAL PRICE
9138923,Sunny Garden Apartment,85.00,Ballard,NORMAL PRICE
6018416,Sunset Hill View Craftsman,350.00,Ballard,HIGH PRICE
1777158,"Amazing View, Large Room in Ballard",92.00,Ballard,NORMAL PRICE
5364414,"Water, Mountain, and City view.",200.00,,HIGH PRICE
1856253,Modern Vintage Eclectic in Ballard,50.00,Ballard,NORMAL PRICE
6994406,Delightful Home - Family Friendly,150.00,Ballard,NORMAL PRICE
1488166,Entire Home - Beautiful Sunset Hill,475.00,Ballard,HIGH PRICE
463768,delux comfort+ in coolest 'hood,375.00,Ballard,HIGH PRICE
9331145,B&B on the Salty Sea,75.00,Ballard,NORMAL PRICE
7389248,Luxury Ballard Town Home,350.00,Ballard,HIGH PRICE
1219691,Sweet 1920's cottage in N. Seattle,119.00,Haller Lake,NORMAL PRICE
7969698,Modern Near Everything Townhouse,97.00,,NORMAL PRICE
7403174,Peaceful Seattle Home by Northgate,125.00,Haller Lake,NORMAL PRICE
7368599,"Spacious 3 bd, 15 min to downtown",200.00,Haller Lake,HIGH PRICE
1692318,Spacious Relaxation in Seattle,108.00,Haller Lake,NORMAL PRICE
315120,"Large, comfy, light, garden studio",125.00,Haller Lake,NORMAL PRICE
3925572,Cute modern home in great location,70.00,,NORMAL PRICE
5308339,Room w/ full bathroom & entrance,70.00,Haller Lake,NORMAL PRICE
8426749,2 bd main floor home; 15 min dwntwn,98.00,Haller Lake,NORMAL PRICE
107962,Haller Lake Restored Log Cabin,100.00,Haller Lake,NORMAL PRICE
9220485,Room in Near Everything Townhouse,36.00,Haller Lake,NORMAL PRICE
8446541,Large bdrm & living rm;15 min dwntn,80.00,Haller Lake,NORMAL PRICE
7534812,North Seattle Explorer’s Apartment,139.00,Pinehurst,NORMAL PRICE
7839723,Creekside Contemporary Apartment,150.00,Pinehurst,NORMAL PRICE
3209964,Bright spacious room in N Seattle,55.00,,NORMAL PRICE
9938792,"Serene, Plush and Luxurious",73.00,Licton Springs,NORMAL PRICE
8957312,Clean House for FEMALE ONLY-No Male,70.00,Licton Springs,NORMAL PRICE
7826447,Spacious & Charming 3 Bedroom Apt,100.00,Haller Lake,NORMAL PRICE
9595087,Sunny 3bd townhouse with parking,129.00,Haller Lake,NORMAL PRICE
8524565,Convenient Private Bed & Bath,50.00,Licton Springs,NORMAL PRICE
1561256,Sunny Room w/a Deck,96.00,Licton Springs,NORMAL PRICE
7748349,Small open room in North Seattle,55.00,Licton Springs,NORMAL PRICE
8411627,1BR 1BA In Brand New Townhome,50.00,,NORMAL PRICE
7559939,Open room in North Seattle 3,65.00,Licton Springs,NORMAL PRICE
8870139,The Carriage House,79.00,,NORMAL PRICE
7198282,Open room in North Seattle 1,55.00,Licton Springs,NORMAL PRICE
7441508,Open room in North Seattle 2,65.00,Licton Springs,NORMAL PRICE
5882923,New apartment with all the comfort.,95.00,Phinney Ridge,NORMAL PRICE
6445769,1000 sq ft Modern Lower-level Apt,100.00,Greenwood,NORMAL PRICE
3959460,upper level apt in duplex with view,135.00,,NORMAL PRICE
7974112,Phinney Ridge Private Room (Oz),87.00,Phinney Ridge,NORMAL PRICE
320704,Mid-century Modern Apartment,97.00,Phinney Ridge,NORMAL PRICE
3250577,Another daylight basement room,78.00,Ballard,NORMAL PRICE
8053049,"Lovely Home Seattle, Green Lake",150.00,Phinney Ridge,NORMAL PRICE
7349099,"Private, kid-friendly Phinney Apt.",95.00,Phinney Ridge,NORMAL PRICE
5022572,Phinney Ridge Spacious 7+BR  View!,375.00,,HIGH PRICE
2471731,Convenient Friendly Home~Ballard~M2,60.00,Phinney Ridge,NORMAL PRICE
7803176,Oh hey! Look another room!,50.00,Phinney Ridge,NORMAL PRICE
4318814,Top of Phinney Ridge With a View,120.00,Phinney Ridge,NORMAL PRICE
4187961,ECO PIED A TERRE-All New w/ Parking,88.00,Phinney Ridge,NORMAL PRICE
7161897,Delightful Cottage by Greenlake,150.00,Phinney Ridge,NORMAL PRICE
8611952,Phinneywood Bungalow,195.00,,HIGH PRICE
7968548,Phinney Ridge Private Room (Fraser),87.00,Phinney Ridge,NORMAL PRICE
4638785,Rooftop Retreat,207.00,Phinney Ridge,NORMAL PRICE
8441477,Phinney Ridge Bungalow,175.00,Phinney Ridge,NORMAL PRICE
103466,Private Cottage in Phinney Ridge!,120.00,Phinney Ridge,NORMAL PRICE
8168876,Phinney Ridge Classic Craftsman,239.00,,HIGH PRICE
3238295,"Brand New, Bright, Modern Apartment",135.00,Phinney Ridge,NORMAL PRICE
4784639,December Special! Perfect Location!,155.00,Phinney Ridge,NORMAL PRICE
4403171,Phinney Suites Apartment - 1 Bdr,95.00,Phinney Ridge,NORMAL PRICE
1133329,Guest Suite 3BR/1BA/Kitchenette,78.00,Phinney Ridge,NORMAL PRICE
2723368,"Quiet and Green, Phinney Getaway",50.00,Phinney Ridge,NORMAL PRICE
7420762,Daylight basement in Villa Maria,90.00,Phinney Ridge,NORMAL PRICE
4947002,FABULOUS LOCATION BY GREENLAKE!,151.00,Phinney Ridge,NORMAL PRICE
3209633,Private suite in Phinney Ridge home,75.00,Phinney Ridge,NORMAL PRICE
4395502,Phinney Garden Cottage - 1+ Bdrm,160.00,Phinney Ridge,NORMAL PRICE
6992387,Charming Phinney Ridge 2BR Home,189.00,,HIGH PRICE
9068419,Workshop Studio,85.00,Fremont,NORMAL PRICE
5029665,Greenlake View Home,112.00,Phinney Ridge,NORMAL PRICE
9229043,Classic 1908 Home Close-In,400.00,Phinney Ridge,HIGH PRICE
4084398,Phinney Suites Retreat Sunny 2 Bdrm,175.00,Phinney Ridge,HIGH PRICE
6577729,Green Lake Charming Two Bedroom,100.00,Phinney Ridge,NORMAL PRICE
7970663,1 bedroom apartment in Wallingford.,150.00,,NORMAL PRICE
2858482,"Quiet, sunny Phinney 1BR oasis",55.00,Phinney Ridge,NORMAL PRICE
7748866,Sunny Retreat  in Olympic View Home,80.00,Phinney Ridge,NORMAL PRICE
9739482,"Beautiful Room, Walk to everything!",50.00,Phinney Ridge,NORMAL PRICE
5078129,Fantastic Private Entry Suite & Den,95.00,Wallingford,NORMAL PRICE
2808357,Phinney Ridge Green House,175.00,,NORMAL PRICE
6543677,Comfy Seattle Neighborhood Stay,50.00,,NORMAL PRICE
202251,Seattle Phinney Ridge Ballard,190.00,Phinney Ridge,NORMAL PRICE
6438518,Woodland Park 2-bedroom suite,145.00,Fremont,NORMAL PRICE
2969955,Charming Phinney Ridge Home,150.00,Phinney Ridge,NORMAL PRICE
9473312,Greenlake Bungalow Basement Apt,105.00,Phinney Ridge,NORMAL PRICE
254340,Phinney Oasis in Seattle,95.00,Phinney Ridge,NORMAL PRICE
496074,Spacious Garden Apt Phinney Ridge,85.00,Phinney Ridge,NORMAL PRICE
9217337,Light-filled Craftsman near zoo,52.00,Phinney Ridge,NORMAL PRICE
4130102,Charming Greenlake Getaway,105.00,,NORMAL PRICE
1256892,Daisy Mae's B & B - Phinney Ridge,100.00,Phinney Ridge,NORMAL PRICE
9348375,Classic Ballard/Phinney Ridge home.,110.00,Phinney Ridge,NORMAL PRICE
4598160,"Cedar Tree Seattle, private bedroom",67.00,,NORMAL PRICE
6127974,Heart of Phinney Studio - King Bed!,75.00,Phinney Ridge,NORMAL PRICE
748526,Mother in law studio-Ballard/phinne,69.00,Phinney Ridge,NORMAL PRICE
3908378,Private Suite in Ballard Craftsman,96.00,Ballard,NORMAL PRICE
5683646,Urban Calm Studio on Phinney Ridge,95.00,Phinney Ridge,NORMAL PRICE
2762241,High End Phinney Apartment,100.00,Phinney Ridge,NORMAL PRICE
4760181,City & Mountains | Private Suite,55.00,Ballard,NORMAL PRICE
4287974,Cozy Seattle Home for 2-6 guests,130.00,Windermere,NORMAL PRICE
48848,green suite seattle - dog friendly,125.00,Windermere,NORMAL PRICE
8227710,Seattle Modern Lakefront Home,400.00,Windermere,HIGH PRICE
7872818,Charming garden retreat near UW,85.00,Windermere,NORMAL PRICE
1429904,One room cottage,100.00,Laurelhurst,NORMAL PRICE
9074837,Spacious private suite like living,100.00,,NORMAL PRICE
4278896,Room & Private Bath in Sunny Apt,60.00,Laurelhurst,NORMAL PRICE
4016079,Close to the UW in Laurelhurst,185.00,Laurelhurst,HIGH PRICE
7389950,Seattle Mid-Century Modern,99.00,Laurelhurst,NORMAL PRICE
8612922,Spacious Laurelhurst Hideaway,125.00,Laurelhurst,NORMAL PRICE
5228066,Sunny 2Bdrm/2bath Apartment,100.00,Laurelhurst,NORMAL PRICE
8150045,Private Studio near UW & Childrens,55.00,Laurelhurst,NORMAL PRICE
3123041,Little Urban Studio / Private Entry,75.00,Magnolia,NORMAL PRICE
2492143,Spacious Private bedroom & bath,95.00,,NORMAL PRICE
6714652,Private Studio in Charming Magnolia,150.00,,NORMAL PRICE
6678058,Private mother-in-law studio apt.,110.00,Magnolia,NORMAL PRICE
1696194,Beach Bungalow Discounted 12.9 - 23,228.00,Magnolia,NORMAL PRICE
9352778,Spacious 2BR/2BA Magnolia Townhouse,110.00,Magnolia,NORMAL PRICE
10023353,Classic Tudor with mountain view,125.00,Magnolia,NORMAL PRICE
3971346,In City 50's Modern Urban Homestead,250.00,,HIGH PRICE
3382533,Modern Drama Above Magnolia,150.00,Magnolia,NORMAL PRICE
8943821,"Quiet, cozy, and perfect location!",48.00,Magnolia,NORMAL PRICE
4485424,View Home 3.7 mi from Pike Pl. Mkt.,330.00,Magnolia,HIGH PRICE
7227464,Modern Magnolia Atelier,125.00,Magnolia,NORMAL PRICE
8012443,SuiteLouis #1 in Quiet West Seattle,70.00,High Point,NORMAL PRICE
8094338,SuiteLouis #2 in Quiet West Seattle,70.00,High Point,NORMAL PRICE
5096363,"Cozy, quiet room in West Seattle",72.00,High Point,NORMAL PRICE
2761092,Turquoise Dragonfly in West Seattle,78.00,The Junction,NORMAL PRICE
1145148,GardenLife Sanctuary,250.00,North Delridge,HIGH PRICE
7039427,Private Room Close to Downtown,39.00,High Point,NORMAL PRICE
9238818,Cozy Cottage,102.00,North Delridge,NORMAL PRICE
3025456,New Townhome in West Seattle,60.00,High Point,NORMAL PRICE
6888107,Cozy Room West Seattle,49.00,High Point,NORMAL PRICE
3242605,Private zen den with sauna!,60.00,Seaview,NORMAL PRICE
6118198,Private Suite in Modern Home,79.00,Seaview,NORMAL PRICE
189156,Sweet Studio -Water & Mountain view,76.00,Seaview,NORMAL PRICE
6990677,Oasis Near Puget Sound with Kitchen,110.00,Seaview,NORMAL PRICE
8645226,West Seattle warm and welcoming....,59.00,Seaview,NORMAL PRICE
859467,Alki Beach Waterfront Cape Cod HSE,195.00,Seaview,HIGH PRICE
9096972,"Mid-Century Retreat, Saltwater View",85.00,Alki,NORMAL PRICE
1246117,View Home in West Seattle,200.00,Seaview,HIGH PRICE
7665415,The Hideout at Alaska Junction,109.00,The Junction,NORMAL PRICE
8583457,Le Petite Retreat,200.00,Seaview,HIGH PRICE
146301,"West Seattle, The Full Moon Cottage",135.00,Seaview,NORMAL PRICE
677266,Toulouse room/Parisian charm cozy,70.00,Georgetown,NORMAL PRICE
9419,Golden Sun vintage warm/sunny,90.00,Georgetown,NORMAL PRICE
9508837,Georgetown Loft Apartment,99.00,Georgetown,NORMAL PRICE
226677,Classic beauty room w/warm heat,70.00,,NORMAL PRICE
7256122,Georgetown Modern Craftsman,65.00,Georgetown,NORMAL PRICE
6765354,Roadhouse Retreat,90.00,Georgetown,NORMAL PRICE
3303376,Zen space/yoga room warm and modern,75.00,Georgetown,NORMAL PRICE
10060388,Craftsman Farmhouse in Seattle,100.00,South Park,NORMAL PRICE
4589654,Sweet home away from home,105.00,South Park,NORMAL PRICE
7843145,February Special $125/night!,125.00,,NORMAL PRICE
6810430,West Seattle Haven,65.00,Highland Park,NORMAL PRICE
902609,Awesome Studio in West Seattle,58.00,Highland Park,NORMAL PRICE
696004,"Beautiful, Accessible 1 Bedroom Apt",120.00,Highland Park,NORMAL PRICE
4824581,The Mod Pod- Basement Suite,150.00,Highland Park,HIGH PRICE
72743,Get Cozy In West Seattle,55.00,Highland Park,NORMAL PRICE
6479027,Beautiful room and bathroom,53.00,Highland Park,NORMAL PRICE
8089781,Lakeside Cottage w/Beach access,30.00,Madison Park,NORMAL PRICE
7692789,Artistic Sanctuary Overlooking Lake,70.00,Madison Park,NORMAL PRICE
1042022,Perfect Location by Lake Washington,125.00,Madison Park,NORMAL PRICE
8863714,Down Town Madison Park Apartment,95.00,Madison Park,NORMAL PRICE
4557204,Perfect Madison Park Urban Oasis,285.00,Madison Park,NORMAL PRICE
6644760,Lakeside Suite near Beach and Shops,109.00,Madison Park,NORMAL PRICE
8764748,Madison Park House - 2+ Bedrooms,275.00,Madison Park,NORMAL PRICE
3817141,Charming home in Madison Park,200.00,Madison Park,NORMAL PRICE
2103939,Cozy Lakeside Apt in Seattle,70.00,Madison Park,NORMAL PRICE
8387068,Swanky 1 bdrm near Beach & Dining,139.00,Madison Park,HIGH PRICE
7620570,Cozy room in Madison Beach,150.00,Madison Park,NORMAL PRICE
6993726,"Bright, Sunny Madison Park Condo",215.00,Madison Park,HIGH PRICE
9463491,Cozy Room on Lake in Seattle,60.00,Madison Park,NORMAL PRICE
6908161,Capitol Hill Apt. in Craftsman Home,250.00,Stevens,HIGH PRICE
9169270,Large 1 bed  in Capitol Hill,150.00,Stevens,NORMAL PRICE
7940358,"Airy 2BD townhome, great locale",139.00,,NORMAL PRICE
4632923,"Capitol Hill Apt, Balcony, Views!",104.00,Stevens,NORMAL PRICE
2764126,Spectacular Capitol HIll Townhome,125.00,Stevens,NORMAL PRICE
4710866,Crayola Home - Purple Room Bunk 1,33.00,Stevens,NORMAL PRICE
3994601,Crayola Home Green Room-Bunk Bed 5,27.00,Stevens,NORMAL PRICE
7873208,Crayola Home Green Room-Bunk bed 7,29.00,Stevens,NORMAL PRICE
3811828,Crayola Home Green Room-Bunk Bed 3,29.00,Stevens,NORMAL PRICE
7873345,Crayola Home Green Room-Bunk Bed 8,29.00,Stevens,NORMAL PRICE
3811930,Crayola Home Green Room -Bunk Bed 1,30.00,Stevens,NORMAL PRICE
2670365,Seattle's hot Cap Hill - Pvt Room,65.00,Stevens,NORMAL PRICE
4225225,Queen Rm in Capitol Hill Guesthouse,125.00,Stevens,NORMAL PRICE
5728135,Sunny in Seattle,84.00,Stevens,NORMAL PRICE
1818768,Comfortable Bedroom in Capitol Hill,70.00,Stevens,NORMAL PRICE
8689375,Master Bedroom with Private Bath,90.00,Stevens,NORMAL PRICE
9156273,Private room next to Capitol Hill,40.00,Stevens,NORMAL PRICE
6185083,Art Lair on the Hill,75.00,,NORMAL PRICE
2500188,Walking distance from it all...,155.00,Stevens,NORMAL PRICE
3416590,Capitol Hill top floor hideaway.,145.00,Stevens,NORMAL PRICE
6074312,Balcony room with Lake & Mt. Views,165.00,Stevens,NORMAL PRICE
9696950,Mad Valley Spa Suite,125.00,Stevens,NORMAL PRICE
9920856,Private Capitol Hill Suite,100.00,Stevens,NORMAL PRICE
2268329,Private Rm Cap Hill - Free Parking,65.00,Stevens,NORMAL PRICE
4401544,Modern Studio in a Central Location,85.00,Stevens,NORMAL PRICE
7275464,Private Capitol Hill Studio,140.00,Stevens,NORMAL PRICE
7823973,"Garden apartment, quiet, wifi",120.00,Stevens,NORMAL PRICE
8507873,Capitol Hill Cute Space,100.00,Stevens,NORMAL PRICE
8131881,Private Studio apt in Capitol Hill,45.00,Stevens,NORMAL PRICE
825574,Urban Oasis,150.00,Stevens,NORMAL PRICE
194313,Slanted Ivy Vacation Rental,99.00,Stevens,NORMAL PRICE
5470943,Seattle's Central Capitol Hill!,139.00,Stevens,NORMAL PRICE
1547337,"Stylish, Sunny Apt. in Capitol Hill",100.00,Stevens,NORMAL PRICE
3932674,Brand new one bedroom in Cap Hill,180.00,Stevens,HIGH PRICE
3811955,Crayola Home Green Room-Bunk Bed 2,30.00,Stevens,NORMAL PRICE
6911511,Capitol Hill Victorian Home,399.00,Stevens,HIGH PRICE
1633025,Cozy nook on fantastic Cap Hill,51.00,Stevens,NORMAL PRICE
7368959,Cozy Capital Hill Studio,104.00,,NORMAL PRICE
6934128,Beautiful View Home-Large quietroom,80.00,Stevens,NORMAL PRICE
7050204,"TL ""Philly"": newly renovated 1 bed",150.00,Minor,NORMAL PRICE
8926188,CAPITOL HILL REMODEL,125.00,Stevens,NORMAL PRICE
5297143,Stylish 1BR Capitol Hill Apartment,200.00,Capitol Hill,HIGH PRICE
1815677,2 bedroom house w/hot tub,115.00,Stevens,NORMAL PRICE
4388148,N CAPITOL HILL STUDIO APARTMENT,85.00,,NORMAL PRICE
1432713,"Stay in the ""Single's Movie Bldg""",120.00,Stevens,NORMAL PRICE
5164194,Beautiful View Home-3rd Foorw/deck,95.00,Stevens,NORMAL PRICE
10248139,Pullout Bed in CAP HILL on Pike St.,22.00,Minor,NORMAL PRICE
1974131,Amazing Studio Apt on Capitol Hill!,120.00,Capitol Hill,NORMAL PRICE
8306581,Cozy 2BR/2BA Apt. in  Seattle!,140.00,Stevens,NORMAL PRICE
2211594,Modern Townhouse in Capitol Hill,126.00,Minor,NORMAL PRICE
2367298,Adorable Walkable Vintage Apartment,129.00,Stevens,NORMAL PRICE
7871885,Capitol Hill Carriage House,125.00,Stevens,NORMAL PRICE
7025898,"TL ""New York"": renovated 2bed/2bath",250.00,Minor,HIGH PRICE
722537,Garden Suite in North Capitol Hill,220.00,Stevens,HIGH PRICE
2882641,Quiet yet urban Capitol Hill house,165.00,Stevens,NORMAL PRICE
1307898,Large Capitol Hill Single Family,450.00,Stevens,HIGH PRICE
3446274,Single room close to it all...,105.00,Stevens,NORMAL PRICE
3041619,House in the trees w/amazing views,295.00,Capitol Hill,HIGH PRICE
10139271,Capitol Hill Modern retreat,100.00,Stevens,NORMAL PRICE
47196,Capitol Hill Suite + Free Parking,65.00,Stevens,NORMAL PRICE
